t	N	x	E	sin(t)
1.000010e+01	1.000001e+00	5.047076e-01	4.952090e+00	5.015176e-01
2.000020e+01	1.000009e+00	4.915175e-01	4.999842e+00	-8.677733e-01
3.000030e+01	1.000016e+00	5.114177e-01	5.065379e+00	9.999862e-01
4.000040e+01	1.000015e+00	4.871069e-01	5.135470e+00	-8.624976e-01
5.000050e+01	1.000008e+00	5.114432e-01	5.201496e+00	4.923890e-01
6.000060e+01	1.000001e+00	4.925869e-01	5.261834e+00	1.051941e-02
7.000070e+01	9.999973e-01	5.034339e-01	5.316463e+00	-5.105907e-01
8.000080e+01	1.000001e+00	4.994173e-01	5.362107e+00	8.729531e-01
9.000090e+01	1.000009e+00	4.978481e-01	5.393341e+00	-9.998755e-01
1.000010e+02	1.000015e+00	5.041420e-01	5.403214e+00	8.571264e-01
1.100011e+02	1.000013e+00	4.967561e-01	5.386249e+00	-4.832060e-01
1.200012e+02	1.000007e+00	5.003643e-01	5.342790e+00	-2.103764e-02
1.300013e+02	9.999990e-01	5.011862e-01	5.276932e+00	5.196073e-01
1.400014e+02	9.999955e-01	4.995148e-01	5.196075e+00	-8.780362e-01
1.500015e+02	1.000000e+00	4.991929e-01	5.113016e+00	9.996542e-01
1.600016e+02	1.000008e+00	5.023397e-01	5.041589e+00	-8.516604e-01
1.700017e+02	1.000013e+00	4.951434e-01	4.991421e+00	4.739694e-01
1.800018e+02	1.000012e+00	5.075840e-01	4.965856e+00	3.155353e-02
1.900019e+02	1.000004e+00	4.908476e-01	4.961624e+00	-5.285663e-01
2.000020e+02	9.999966e-01	5.096346e-01	4.973534e+00	8.830221e-01
2.100021e+02	9.999942e-01	4.909947e-01	4.999468e+00	-9.993223e-01
2.200022e+02	9.999987e-01	5.063482e-01	5.040712e+00	8.461001e-01
2.300023e+02	1.000007e+00	4.980860e-01	5.099771e+00	-4.646804e-01
2.400024e+02	1.000012e+00	4.972778e-01	5.175080e+00	-4.206594e-02
2.500025e+02	1.000010e+00	5.071504e-01	5.257562e+00	5.374669e-01
2.600026e+02	1.000003e+00	4.883137e-01	5.333503e+00	-8.879103e-01
2.700027e+02	9.999948e-01	5.147587e-01	5.388504e+00	9.988798e-01
2.800028e+02	9.999934e-01	4.860949e-01	5.412557e+00	-8.404461e-01
2.900029e+02	9.999987e-01	5.096838e-01	5.405404e+00	4.553399e-01
3.000030e+02	1.000006e+00	4.948641e-01	5.373743e+00	5.257394e-02
3.100031e+02	1.000011e+00	5.014562e-01	5.325259e+00	-5.463083e-01
3.200032e+02	1.000010e+00	5.022249e-01	5.267311e+00	8.927004e-01
3.300033e+02	1.000002e+00	4.947793e-01	5.204749e+00	-9.983267e-01
3.400034e+02	9.999946e-01	5.057831e-01	5.139362e+00	8.346991e-01
3.500035e+02	9.999937e-01	4.955597e-01	5.073835e+00	-4.459488e-01
3.600036e+02	9.999992e-01	5.032318e-01	5.013076e+00	-6.307620e-02
3.700037e+02	1.000007e+00	4.974399e-01	4.964420e+00	5.550892e-01
3.800038e+02	1.000012e+00	5.019058e-01	4.937796e+00	-8.973918e-01
3.900039e+02	1.000010e+00	4.982011e-01	4.941303e+00	9.976631e-01
4.000040e+02	1.000002e+00	5.026088e-01	4.976729e+00	-8.288596e-01
4.100041e+02	9.999953e-01	4.964579e-01	5.038308e+00	4.365083e-01
4.200042e+02	9.999949e-01	5.047055e-01	5.114225e+00	7.357149e-02
4.300043e+02	1.000001e+00	4.931929e-01	5.192121e+00	-5.638087e-01
4.400044e+02	1.000009e+00	5.083681e-01	5.262408e+00	9.019838e-01
4.500045e+02	1.000014e+00	4.930229e-01	5.318563e+00	-9.968892e-01
4.600046e+02	1.000011e+00	5.031230e-01	5.358957e+00	8.229284e-01
4.700047e+02	1.000003e+00	5.010961e-01	5.384683e+00	-4.270196e-01
4.800048e+02	9.999972e-01	4.945294e-01	5.394903e+00	-8.405864e-02
4.900049e+02	9.999965e-01	5.105447e-01	5.386971e+00	5.724658e-01
5.000050e+02	1.000003e+00	4.855933e-01	5.356907e+00	-9.064760e-01
5.100051e+02	1.000012e+00	5.145029e-01	5.301230e+00	9.960049e-01
5.200052e+02	1.000015e+00	4.886640e-01	5.223785e+00	-8.169061e-01
5.300053e+02	1.000012e+00	5.073773e-01	5.136969e+00	4.174836e-01
5.400054e+02	1.000004e+00	4.966275e-01	5.056246e+00	9.453648e-02
5.500055e+02	9.999980e-01	4.990102e-01	4.995635e+00	-5.810595e-01
5.600056e+02	9.999982e-01	5.048741e-01	4.962586e+00	9.108678e-01
5.700057e+02	1.000005e+00	4.927950e-01	4.955722e+00	-9.950104e-01
5.800058e+02	1.000013e+00	5.082586e-01	4.969028e+00	8.107935e-01
5.900059e+02	1.000016e+00	4.918085e-01	4.996777e+00	-4.079013e-01
6.000060e+02	1.000012e+00	5.064614e-01	5.037079e+00	-1.050039e-01
6.100061e+02	1.000005e+00	4.962682e-01	5.091398e+00	5.895890e-01
6.200062e+02	9.999984e-01	5.019358e-01	5.158959e+00	-9.151589e-01
6.300063e+02	9.999987e-01	4.988174e-01	5.234342e+00	9.939057e-01
6.400064e+02	1.000006e+00	5.004332e-01	5.308123e+00	-8.045911e-01
6.500065e+02	1.000014e+00	4.993047e-01	5.368146e+00	3.982740e-01
6.600066e+02	1.000016e+00	5.033277e-01	5.404797e+00	1.154596e-01
6.700067e+02	1.000012e+00	4.939162e-01	5.413056e+00	-5.980532e-01
6.800068e+02	1.000004e+00	5.058350e-01	5.390746e+00	9.193487e-01
6.900069e+02	9.999973e-01	4.970130e-01	5.341793e+00	-9.926911e-01
7.000070e+02	9.999987e-01	4.997360e-01	5.276801e+00	7.982996e-01
7.100071e+02	1.000005e+00	5.038503e-01	5.207062e+00	-3.886026e-01
7.200072e+02	1.000013e+00	4.917182e-01	5.141219e+00	-1.259026e-01
7.300073e+02	1.000015e+00	5.119700e-01	5.082971e+00	6.064512e-01
7.400074e+02	1.000010e+00	4.869607e-01	5.031111e+00	-9.234368e-01
7.500075e+02	1.000001e+00	5.119047e-01	4.986119e+00	9.913666e-01
7.600076e+02	9.999961e-01	4.905298e-01	4.954169e+00	-7.919198e-01
7.700077e+02	9.999972e-01	5.056567e-01	4.944985e+00	3.788881e-01
7.800078e+02	1.000005e+00	4.991606e-01	4.966950e+00	1.363317e-01
7.900079e+02	1.000011e+00	4.962954e-01	5.020567e+00	-6.147821e-01
8.000080e+02	1.000013e+00	5.075812e-01	5.096490e+00	9.274226e-01
8.100081e+02	1.000008e+00	4.891321e-01	5.179794e+00	-9.899325e-01
8.200082e+02	9.999990e-01	5.122190e-01	5.255549e+00	7.854524e-01
8.300083e+02	9.999944e-01	4.899145e-01	5.315080e+00	-3.691318e-01
8.400084e+02	9.999964e-01	5.059833e-01	5.357264e+00	-1.467456e-01
8.500085e+02	1.000003e+00	4.971547e-01	5.382570e+00	6.230449e-01
8.600086e+02	1.000010e+00	5.008537e-01	5.390546e+00	-9.313058e-01
8.700087e+02	1.000012e+00	5.011795e-01	5.380662e+00	9.883887e-01
