t	N	x	E	sin(t)
6.200000e+03	1.000079e+00	4.997979e-01	3.970959e+02	-4.192549e-01
6.300000e+03	1.000041e+00	5.003619e-01	3.970811e+02	9.998649e-01
6.400000e+03	1.000328e+00	4.999391e-01	3.971943e+02	-4.488706e-01
6.500000e+03	1.000353e+00	5.001728e-01	3.972026e+02	-6.101362e-01
6.600000e+03	1.000074e+00	5.001484e-01	3.970909e+02	9.786170e-01
6.700000e+03	1.000077e+00	5.000365e-01	3.970918e+02	-2.395410e-01
6.800000e+03	1.000356e+00	5.000419e-01	3.972034e+02	-7.706373e-01
6.900000e+03	1.000325e+00	5.002681e-01	3.971930e+02	9.086412e-01
7.000000e+03	1.000038e+00	5.001395e-01	3.970803e+02	-1.828392e-02
7.100000e+03	1.000082e+00	4.996704e-01	3.970975e+02	-8.927663e-01
7.200000e+03	1.000367e+00	5.006010e-01	3.972089e+02	7.934219e-01
7.300000e+03	1.000311e+00	4.998539e-01	3.971851e+02	2.038835e-01
7.400000e+03	1.000041e+00	5.002554e-01	3.970775e+02	-9.704423e-01
7.500000e+03	1.000122e+00	4.996955e-01	3.971105e+02	6.386960e-01
7.600000e+03	1.000385e+00	5.008439e-01	3.972157e+02	4.158991e-01
7.700000e+03	1.000276e+00	4.992995e-01	3.971735e+02	-9.997974e-01
7.800000e+03	1.000011e+00	5.008006e-01	3.970688e+02	4.521678e-01
7.900000e+03	1.000133e+00	4.994000e-01	3.971172e+02	6.072059e-01
8.000000e+03	1.000391e+00	5.008492e-01	3.972191e+02	-9.793700e-01
8.100000e+03	1.000260e+00	4.992836e-01	3.971655e+02	2.431250e-01
8.200000e+03	1.000021e+00	5.011053e-01	3.970695e+02	7.682803e-01
8.300000e+03	1.000175e+00	4.989344e-01	3.971307e+02	-9.101612e-01
8.400000e+03	1.000400e+00	5.012186e-01	3.972215e+02	2.190170e-02
8.500000e+03	1.000221e+00	4.992427e-01	3.971522e+02	8.911466e-01
8.600000e+03	9.999983e-01	5.008869e-01	3.970645e+02	-7.955757e-01
8.700000e+03	1.000189e+00	4.990038e-01	3.971391e+02	-2.004452e-01
8.800000e+03	1.000401e+00	5.014289e-01	3.972221e+02	9.695978e-01
8.900000e+03	1.000206e+00	4.989597e-01	3.971433e+02	-6.413384e-01
9.000000e+03	1.000017e+00	5.009284e-01	3.970681e+02	-4.128019e-01
9.100000e+03	1.000230e+00	4.993501e-01	3.971533e+02	9.997239e-01
9.200000e+03	1.000399e+00	5.010264e-01	3.972214e+02	-4.551365e-01
9.300000e+03	1.000164e+00	4.991014e-01	3.971291e+02	-6.045843e-01
9.400000e+03	1.000002e+00	5.009842e-01	3.970656e+02	9.800234e-01
9.500000e+03	1.000245e+00	4.993393e-01	3.971619e+02	-2.462505e-01
9.600000e+03	1.000395e+00	5.007143e-01	3.972201e+02	-7.662341e-01
9.700000e+03	1.000151e+00	4.996693e-01	3.971216e+02	9.114782e-01
9.800000e+03	1.000028e+00	5.005184e-01	3.970718e+02	-2.509133e-02
9.900000e+03	1.000283e+00	4.995479e-01	3.971741e+02	-8.896945e-01
1.000000e+04	1.000382e+00	5.006875e-01	3.972155e+02	7.975046e-01
