t	N	x	E	sin(t)
5.400000e+03	1.000016e+00	5.011386e-01	7.885309e+01	-6.133540e-02
5.500000e+03	1.000017e+00	5.004950e-01	7.885341e+01	7.303410e-01
5.600000e+03	1.000017e+00	4.986334e-01	7.885375e+01	-9.999850e-01
5.700000e+03	1.000017e+00	5.009382e-01	7.885329e+01	7.228219e-01
5.800000e+03	1.000017e+00	5.005529e-01	7.885282e+01	-5.040874e-02
5.900000e+03	1.000018e+00	4.980662e-01	7.885322e+01	-6.495687e-01
6.000000e+03	1.000018e+00	5.022942e-01	7.885378e+01	9.943521e-01
6.100000e+03	1.000019e+00	4.987189e-01	7.885366e+01	-7.954085e-01
6.200000e+03	1.000019e+00	4.997105e-01	7.885355e+01	1.615234e-01
6.300000e+03	1.000020e+00	5.014319e-01	7.885403e+01	5.606851e-01
6.400000e+03	1.000020e+00	4.986689e-01	7.885429e+01	-9.763025e-01
6.500000e+03	1.000021e+00	5.002848e-01	7.885387e+01	8.580627e-01
6.600000e+03	1.000021e+00	5.009407e-01	7.885364e+01	-2.706211e-01
6.700000e+03	1.000022e+00	4.986534e-01	7.885411e+01	-4.648002e-01
6.800000e+03	1.000022e+00	5.007864e-01	7.885458e+01	9.460617e-01
6.900000e+03	1.000023e+00	5.003435e-01	7.885462e+01	-9.100022e-01
7.000000e+03	1.000023e+00	4.988830e-01	7.885471e+01	3.763396e-01
7.100000e+03	1.000023e+00	5.011582e-01	7.885501e+01	3.631113e-01
7.200000e+03	1.000024e+00	4.994691e-01	7.885504e+01	-9.040073e-01
7.300000e+03	1.000024e+00	4.999671e-01	7.885480e+01	9.505784e-01
7.400000e+03	1.000024e+00	5.001240e-01	7.885473e+01	-4.773586e-01
7.500000e+03	1.000024e+00	5.003672e-01	7.885489e+01	-2.568881e-01
7.600000e+03	1.000024e+00	4.991343e-01	7.885504e+01	8.506645e-01
7.700000e+03	1.000024e+00	5.009801e-01	7.885518e+01	-9.792845e-01
7.800000e+03	1.000023e+00	4.994538e-01	7.885522e+01	5.724168e-01
7.900000e+03	1.000023e+00	5.000845e-01	7.885503e+01	1.474572e-01
8.000000e+03	1.000022e+00	4.999563e-01	7.885483e+01	-7.866993e-01
8.100000e+03	1.000022e+00	5.006632e-01	7.885486e+01	9.957623e-01
8.200000e+03	1.000021e+00	4.985658e-01	7.885482e+01	-6.603280e-01
8.300000e+03	1.000020e+00	5.017577e-01	7.885453e+01	-3.617038e-02
8.400000e+03	1.000019e+00	4.988149e-01	7.885444e+01	7.128909e-01
8.500000e+03	1.000018e+00	5.001003e-01	7.885464e+01	-9.998050e-01
8.600000e+03	1.000017e+00	5.007530e-01	7.885446e+01	7.400289e-01
8.700000e+03	1.000016e+00	4.993861e-01	7.885382e+01	-7.560741e-02
8.800000e+03	1.000014e+00	4.995261e-01	7.885360e+01	-6.301560e-01
8.900000e+03	1.000013e+00	5.017957e-01	7.885394e+01	9.913521e-01
9.000000e+03	1.000012e+00	4.976807e-01	7.885392e+01	-8.104801e-01
9.100000e+03	1.000010e+00	5.015882e-01	7.885341e+01	1.864402e-01
9.200000e+03	1.000009e+00	4.999831e-01	7.885335e+01	5.395446e-01
9.300000e+03	1.000008e+00	4.986858e-01	7.885364e+01	-9.705082e-01
9.400000e+03	1.000006e+00	5.014748e-01	7.885330e+01	8.708009e-01
9.500000e+03	1.000005e+00	4.996376e-01	7.885254e+01	-2.949426e-01
9.600000e+03	1.000004e+00	4.987891e-01	7.885254e+01	-4.421894e-01
9.700000e+03	1.000003e+00	5.020810e-01	7.885311e+01	9.375337e-01
9.800000e+03	1.000002e+00	4.983819e-01	7.885315e+01	-9.202375e-01
9.900000e+03	1.000001e+00	5.001165e-01	7.885276e+01	3.997585e-01
1.000000e+04	1.000000e+00	5.013582e-01	7.885290e+01	3.393073e-01
