t	N	x	E	sin(t)
6.500650e+01	1.000003e+00	5.445079e-01	1.891818e+01	1.133939e+00
6.600660e+01	1.000009e+00	4.559952e-01	1.951006e+01	-2.042894e-01
6.700670e+01	1.000011e+00	4.981468e-01	1.972810e+01	-8.806055e-01
6.800680e+01	1.000010e+00	5.017942e-01	1.954607e+01	1.296305e+00
6.900690e+01	1.000009e+00	5.634378e-01	1.894423e+01	-7.269071e-01
7.000700e+01	1.000007e+00	3.893769e-01	1.804947e+01	-3.948866e-01
7.100710e+01	1.000002e+00	5.539033e-01	1.680996e+01	1.216595e+00
7.200720e+01	1.000000e+00	5.829950e-01	1.523717e+01	-1.113781e+00
7.300730e+01	1.000007e+00	3.243688e-01	1.361367e+01	1.645742e-01
7.400740e+01	1.000016e+00	6.290225e-01	1.196102e+01	9.096967e-01
7.500750e+01	1.000014e+00	5.183956e-01	1.018774e+01	-1.292665e+00
7.600760e+01	1.000002e+00	3.677777e-01	8.567867e+00	6.933022e-01
7.700770e+01	9.999981e-01	6.224246e-01	7.257353e+00	4.329193e-01
7.800780e+01	1.000008e+00	4.703965e-01	6.144152e+00	-1.230154e+00
7.900790e+01	1.000016e+00	4.651088e-01	5.341701e+00	1.092561e+00
8.000800e+01	1.000009e+00	5.194441e-01	4.975626e+00	-1.247024e-01
8.100810e+01	9.999982e-01	5.178501e-01	4.985254e+00	-9.379213e-01
8.200820e+01	1.000001e+00	5.061225e-01	5.415344e+00	1.287793e+00
8.300830e+01	1.000013e+00	4.140052e-01	6.236582e+00	-6.590368e-01
8.400840e+01	1.000016e+00	6.244538e-01	7.309725e+00	-4.705396e-01
8.500850e+01	1.000007e+00	4.528543e-01	8.712796e+00	1.242540e+00
8.600860e+01	1.000001e+00	4.015378e-01	1.039441e+01	-1.070301e+00
8.700870e+01	1.000006e+00	6.796310e-01	1.205767e+01	8.471173e-02
8.800880e+01	1.000009e+00	3.830049e-01	1.371706e+01	9.652526e-01
8.900890e+01	1.000006e+00	4.700477e-01	1.543769e+01	-1.281696e+00
9.000900e+01	1.000003e+00	6.260086e-01	1.693353e+01	6.241438e-01
9.100910e+01	1.000007e+00	3.984612e-01	1.809506e+01	5.077117e-01
9.200920e+01	1.000012e+00	5.158371e-01	1.902197e+01	-1.253743e+00
9.300930e+01	1.000011e+00	5.254465e-01	1.958915e+01	1.047022e+00
9.400940e+01	1.000007e+00	5.054507e-01	1.972360e+01	-4.464040e-02
9.500950e+01	1.000004e+00	4.657926e-01	1.948556e+01	-9.916646e-01
9.600960e+01	1.000004e+00	4.872571e-01	1.881536e+01	1.274377e+00
9.700970e+01	1.000004e+00	6.057588e-01	1.779153e+01	-5.886562e-01
9.800980e+01	1.000006e+00	3.638704e-01	1.655951e+01	-5.444002e-01
9.900990e+01	1.000012e+00	5.417394e-01	1.501989e+01	1.263752e+00
