t	N	x	E	sin(t)
4.100000e-04	9.999977e-01	4.999977e-01	4.934408e+00	0.000000e+00
8.200000e-04	9.999977e-01	4.999977e-01	4.934408e+00	0.000000e+00
1.230000e-03	9.999977e-01	4.999977e-01	4.934408e+00	0.000000e+00
1.640000e-03	9.999977e-01	4.999977e-01	4.934408e+00	0.000000e+00
2.050000e-03	9.999977e-01	4.999977e-01	4.934408e+00	0.000000e+00
2.460000e-03	9.999977e-01	4.999977e-01	4.934408e+00	0.000000e+00
2.870000e-03	9.999977e-01	4.999977e-01	4.934408e+00	0.000000e+00
3.280000e-03	9.999977e-01	4.999977e-01	4.934408e+00	0.000000e+00
3.690000e-03	9.999977e-01	4.999977e-01	4.934408e+00	0.000000e+00
4.100000e-03	9.999977e-01	4.999977e-01	4.934408e+00	0.000000e+00
4.510000e-03	9.999977e-01	4.999977e-01	4.934408e+00	0.000000e+00
4.920000e-03	9.999977e-01	4.999977e-01	4.934408e+00	0.000000e+00
5.330000e-03	9.999977e-01	4.999977e-01	4.934408e+00	0.000000e+00
5.740000e-03	9.999977e-01	4.999977e-01	4.934408e+00	0.000000e+00
6.150000e-03	9.999977e-01	4.999977e-01	4.934408e+00	0.000000e+00
6.560000e-03	9.999977e-01	4.999977e-01	4.934408e+00	0.000000e+00
6.970000e-03	9.999977e-01	4.999977e-01	4.934408e+00	0.000000e+00
7.380000e-03	9.999977e-01	4.999977e-01	4.934408e+00	0.000000e+00
7.790000e-03	9.999977e-01	4.999977e-01	4.934408e+00	0.000000e+00
8.200000e-03	9.999977e-01	4.999977e-01	4.934408e+00	0.000000e+00
8.610000e-03	9.999977e-01	4.999977e-01	4.934408e+00	0.000000e+00
9.020000e-03	9.999977e-01	4.999977e-01	4.934408e+00	0.000000e+00
9.430000e-03	9.999977e-01	4.999977e-01	4.934408e+00	0.000000e+00
9.840000e-03	9.999977e-01	4.999977e-01	4.934408e+00	0.000000e+00
1.025000e-02	9.999977e-01	4.999977e-01	4.934408e+00	0.000000e+00
1.066000e-02	9.999977e-01	4.999977e-01	4.934408e+00	0.000000e+00
1.107000e-02	9.999977e-01	4.999977e-01	4.934408e+00	0.000000e+00
1.148000e-02	9.999977e-01	4.999977e-01	4.934408e+00	0.000000e+00
1.189000e-02	9.999977e-01	4.999977e-01	4.934408e+00	0.000000e+00
1.230000e-02	9.999977e-01	4.999977e-01	4.934408e+00	0.000000e+00
1.271000e-02	9.999977e-01	4.999977e-01	4.934408e+00	0.000000e+00
1.312000e-02	9.999977e-01	4.999977e-01	4.934408e+00	0.000000e+00
1.353000e-02	9.999977e-01	4.999977e-01	4.934408e+00	0.000000e+00
1.394000e-02	9.999977e-01	4.999977e-01	4.934408e+00	0.000000e+00
1.435000e-02	9.999977e-01	4.999977e-01	4.934408e+00	0.000000e+00
1.476000e-02	9.999977e-01	4.999977e-01	4.934408e+00	0.000000e+00
1.517000e-02	9.999977e-01	4.999977e-01	4.934408e+00	0.000000e+00
1.558000e-02	9.999977e-01	4.999977e-01	4.934408e+00	0.000000e+00
1.599000e-02	9.999977e-01	4.999977e-01	4.934408e+00	0.000000e+00
1.640000e-02	9.999977e-01	4.999977e-01	4.934408e+00	0.000000e+00
1.681000e-02	9.999977e-01	4.999977e-01	4.934408e+00	0.000000e+00
1.722000e-02	9.999977e-01	4.999977e-01	4.934408e+00	0.000000e+00
1.763000e-02	9.999977e-01	4.999977e-01	4.934408e+00	0.000000e+00
1.804000e-02	9.999977e-01	4.999977e-01	4.934408e+00	0.000000e+00
1.845000e-02	9.999977e-01	4.999977e-01	4.934408e+00	0.000000e+00
1.886000e-02	9.999977e-01	4.999977e-01	4.934408e+00	0.000000e+00
1.927000e-02	9.999977e-01	4.999977e-01	4.934408e+00	0.000000e+00
1.968000e-02	9.999977e-01	4.999977e-01	4.934408e+00	0.000000e+00
2.009000e-02	9.999977e-01	4.999977e-01	4.934408e+00	0.000000e+00
2.050000e-02	9.999977e-01	4.999977e-01	4.934408e+00	0.000000e+00
2.091000e-02	9.999977e-01	4.999977e-01	4.934408e+00	0.000000e+00
2.132000e-02	9.999977e-01	4.999977e-01	4.934408e+00	0.000000e+00
2.173000e-02	9.999977e-01	4.999977e-01	4.934408e+00	0.000000e+00
2.214000e-02	9.999977e-01	4.999977e-01	4.934408e+00	0.000000e+00
2.255000e-02	9.999977e-01	4.999977e-01	4.934408e+00	0.000000e+00
