t	N	x	E	sin(t)
3.300000e+03	1.000023e+00	5.005614e-01	7.885404e+01	9.424671e-01
3.400000e+03	1.000024e+00	5.022374e-01	7.885382e+01	2.182349e-01
3.500000e+03	1.000024e+00	4.969789e-01	7.885401e+01	-7.102999e-01
3.600000e+03	1.000024e+00	5.000988e-01	7.885515e+01	-9.738809e-01
3.700000e+03	1.000024e+00	4.999690e-01	7.885200e+01	-3.257543e-01
3.800000e+03	1.000024e+00	4.994814e-01	7.885498e+01	6.273302e-01
3.900000e+03	1.000024e+00	5.019727e-01	7.885355e+01	9.931337e-01
4.000000e+03	1.000024e+00	5.011569e-01	7.885484e+01	4.292060e-01
4.100000e+03	1.000024e+00	4.971586e-01	7.885254e+01	-5.365269e-01
4.200000e+03	1.000023e+00	5.017138e-01	7.885529e+01	-9.999852e-01
4.300000e+03	1.000023e+00	4.973181e-01	7.885193e+01	-5.272981e-01
4.400000e+03	1.000023e+00	5.010340e-01	7.885514e+01	4.390239e-01
4.500000e+03	1.000022e+00	5.018717e-01	7.885330e+01	9.943497e-01
4.600000e+03	1.000022e+00	4.999199e-01	7.885445e+01	6.188058e-01
4.700000e+03	1.000022e+00	4.992306e-01	7.885190e+01	-3.360388e-01
4.800000e+03	1.000021e+00	5.008954e-01	7.885487e+01	-9.762976e-01
4.900000e+03	1.000021e+00	4.963268e-01	7.885297e+01	-7.025864e-01
5.000000e+03	1.000020e+00	5.027137e-01	7.885384e+01	2.288576e-01
5.100000e+03	1.000020e+00	5.001783e-01	7.885340e+01	9.460544e-01
5.200000e+03	1.000019e+00	5.003012e-01	7.885332e+01	7.775937e-01
5.300000e+03	1.000019e+00	5.010120e-01	7.885257e+01	-1.188185e-01
5.400000e+03	1.000018e+00	4.986766e-01	7.885393e+01	-9.039977e-01
5.500000e+03	1.000018e+00	4.978229e-01	7.885407e+01	-8.428910e-01
5.600000e+03	1.000018e+00	5.023892e-01	7.885179e+01	7.295812e-03
5.700000e+03	1.000017e+00	4.987381e-01	7.885402e+01	8.506526e-01
5.800000e+03	1.000017e+00	5.019505e-01	7.885255e+01	8.976631e-01
5.900000e+03	1.000017e+00	5.009312e-01	7.885364e+01	1.043180e-01
6.000000e+03	1.000017e+00	4.974006e-01	7.885271e+01	-7.866854e-01
6.100000e+03	1.000017e+00	5.002407e-01	7.885452e+01	-9.412260e-01
6.200000e+03	1.000016e+00	4.998632e-01	7.885068e+01	-2.146292e-01
6.300000e+03	1.000016e+00	4.993822e-01	7.885472e+01	7.128947e-01
6.400000e+03	1.000017e+00	5.028164e-01	7.885255e+01	9.730356e-01
6.500000e+03	1.000017e+00	4.997317e-01	7.885387e+01	3.222603e-01
6.600000e+03	1.000017e+00	4.982130e-01	7.885198e+01	-6.302020e-01
6.700000e+03	1.000017e+00	5.011831e-01	7.885441e+01	-9.926949e-01
6.800000e+03	1.000017e+00	4.972542e-01	7.885141e+01	-4.258673e-01
6.900000e+03	1.000017e+00	5.016619e-01	7.885460e+01	5.396398e-01
7.000000e+03	1.000018e+00	5.016233e-01	7.885311e+01	9.999582e-01
7.100000e+03	1.000018e+00	4.994553e-01	7.885315e+01	5.241565e-01
7.200000e+03	1.000019e+00	4.999878e-01	7.885249e+01	-4.423392e-01
7.300000e+03	1.000019e+00	4.999762e-01	7.885408e+01	-9.947349e-01
7.400000e+03	1.000019e+00	4.967708e-01	7.885325e+01	-6.159004e-01
7.500000e+03	1.000020e+00	5.032521e-01	7.885334e+01	3.395150e-01
7.600000e+03	1.000020e+00	4.993069e-01	7.885403e+01	9.770903e-01
7.700000e+03	1.000021e+00	5.010485e-01	7.885249e+01	6.999535e-01
7.800000e+03	1.000021e+00	5.006119e-01	7.885391e+01	-2.324512e-01
7.900000e+03	1.000022e+00	4.983043e-01	7.885363e+01	-9.472446e-01
8.000000e+03	1.000022e+00	4.984205e-01	7.885475e+01	-7.752662e-01
8.100000e+03	1.000023e+00	5.023949e-01	7.885190e+01	1.224848e-01
8.200000e+03	1.000023e+00	4.981915e-01	7.885509e+01	9.055699e-01
8.300000e+03	1.000023e+00	5.030841e-01	7.885269e+01	8.409085e-01
8.400000e+03	1.000024e+00	4.995253e-01	7.885485e+01	-1.095151e-02
8.500000e+03	1.000024e+00	4.981116e-01	7.885321e+01	-8.525595e-01
8.600000e+03	1.000024e+00	5.001733e-01	7.885515e+01	-8.960620e-01
8.700000e+03	1.000024e+00	4.997420e-01	7.885164e+01	-1.007350e-01
8.800000e+03	1.000024e+00	4.995272e-01	7.885566e+01	7.888929e-01
8.900000e+03	1.000024e+00	5.033707e-01	7.885352e+01	9.400155e-01
9.000000e+03	1.000024e+00	4.983669e-01	7.885433e+01	2.111624e-01
9.100000e+03	1.000024e+00	4.995482e-01	7.885330e+01	-7.153658e-01
9.200000e+03	1.000024e+00	5.001498e-01	7.885471e+01	-9.722195e-01
9.300000e+03	1.000023e+00	4.977183e-01	7.885279e+01	-3.189505e-01
9.400000e+03	1.000023e+00	5.019720e-01	7.885500e+01	6.328973e-01
9.500000e+03	1.000022e+00	5.013998e-01	7.885432e+01	9.922717e-01
9.600000e+03	1.000022e+00	4.990593e-01	7.885287e+01	4.227520e-01
9.700000e+03	1.000021e+00	5.008104e-01	7.885410e+01	-5.425180e-01
9.800000e+03	1.000021e+00	4.987135e-01	7.885393e+01	-9.999213e-01
9.900000e+03	1.000020e+00	4.978588e-01	7.885417e+01	-5.212694e-01
1.000000e+04	1.000019e+00	5.030784e-01	7.885323e+01	4.453578e-01
