t	N	x	E	sin(t)
5.700000e+03	1.000021e+00	4.877911e-01	7.889463e+01	8.944241e-01
5.800000e+03	1.000018e+00	5.125456e-01	7.889861e+01	-7.911685e-01
5.900000e+03	1.000018e+00	5.018016e-01	7.881497e+01	-2.074977e-01
6.000000e+03	1.000021e+00	4.868645e-01	7.880261e+01	9.713269e-01
6.100000e+03	1.000024e+00	5.069552e-01	7.889639e+01	-6.358499e-01
6.200000e+03	1.000023e+00	5.096856e-01	7.890492e+01	-4.192549e-01
6.300000e+03	1.000014e+00	4.813411e-01	7.880762e+01	9.998649e-01
6.400000e+03	1.000003e+00	5.087747e-01	7.880329e+01	-4.488706e-01
6.500000e+03	9.999980e-01	5.092211e-01	7.889268e+01	-6.101362e-01
6.600000e+03	1.000003e+00	4.842491e-01	7.890108e+01	9.786170e-01
6.700000e+03	1.000012e+00	5.044741e-01	7.881899e+01	-2.395410e-01
6.800000e+03	1.000021e+00	5.119878e-01	7.879943e+01	-7.706373e-01
6.900000e+03	1.000024e+00	4.860335e-01	7.888811e+01	9.086412e-01
7.000000e+03	1.000022e+00	4.999477e-01	7.891136e+01	-1.828392e-02
7.100000e+03	1.000018e+00	5.148688e-01	7.881504e+01	-8.927663e-01
7.200000e+03	1.000017e+00	4.865521e-01	7.879575e+01	7.934219e-01
7.300000e+03	1.000022e+00	4.975599e-01	7.889102e+01	2.038835e-01
7.400000e+03	1.000025e+00	5.141177e-01	7.890670e+01	-9.704423e-01
7.500000e+03	1.000021e+00	4.914105e-01	7.882325e+01	6.386960e-01
7.600000e+03	1.000014e+00	4.911341e-01	7.879866e+01	4.158991e-01
7.700000e+03	1.000003e+00	5.178985e-01	7.887851e+01	-9.997974e-01
7.800000e+03	9.999981e-01	4.915538e-01	7.891077e+01	4.521678e-01
7.900000e+03	1.000002e+00	4.902367e-01	7.882474e+01	6.072059e-01
8.000000e+03	1.000012e+00	5.174006e-01	7.879069e+01	-9.793700e-01
8.100000e+03	1.000021e+00	4.933097e-01	7.888407e+01	2.431250e-01
8.200000e+03	1.000024e+00	4.918238e-01	7.891135e+01	7.682803e-01
8.300000e+03	1.000022e+00	5.102136e-01	7.882793e+01	-9.101612e-01
8.400000e+03	1.000018e+00	5.039747e-01	7.879962e+01	2.190170e-02
8.500000e+03	1.000017e+00	4.825795e-01	7.887323e+01	8.911466e-01
8.600000e+03	1.000021e+00	5.138094e-01	7.890832e+01	-7.955757e-01
8.700000e+03	1.000025e+00	5.045914e-01	7.883599e+01	-2.004452e-01
8.800000e+03	1.000023e+00	4.802719e-01	7.879101e+01	9.695978e-01
8.900000e+03	1.000013e+00	5.161595e-01	7.887202e+01	-6.413384e-01
9.000000e+03	1.000004e+00	4.996013e-01	7.891172e+01	-4.128019e-01
9.100000e+03	9.999991e-01	4.905696e-01	7.883386e+01	9.997239e-01
9.200000e+03	1.000001e+00	5.021916e-01	7.880036e+01	-4.551365e-01
9.300000e+03	1.000011e+00	5.123157e-01	7.887023e+01	-6.045843e-01
9.400000e+03	1.000021e+00	4.852381e-01	7.890419e+01	9.800234e-01
9.500000e+03	1.000025e+00	4.996672e-01	7.884394e+01	-2.462505e-01
9.600000e+03	1.000022e+00	5.198576e-01	7.879616e+01	-7.662341e-01
9.700000e+03	1.000017e+00	4.763212e-01	7.885929e+01	9.114782e-01
9.800000e+03	1.000018e+00	5.095698e-01	7.890776e+01	-2.509133e-02
9.900000e+03	1.000021e+00	5.068887e-01	7.884344e+01	-8.896945e-01
1.000000e+04	1.000023e+00	4.912861e-01	7.880319e+01	7.975046e-01
