t	N	x	E	sin(t)
4.200042e+02	1.000013e+00	5.040928e-01	5.191227e+00	3.274028e-01
4.300043e+02	1.000005e+00	4.585505e-01	5.227484e+00	7.036362e-01
4.400044e+02	9.999976e-01	5.523368e-01	5.206098e+00	-9.480455e-01
4.500045e+02	1.000000e+00	4.717206e-01	5.159498e+00	1.325878e-01
4.600046e+02	1.000007e+00	4.946654e-01	5.060301e+00	8.310963e-01
4.700047e+02	1.000016e+00	5.167383e-01	4.968087e+00	-8.656568e-01
4.800048e+02	1.000015e+00	4.978038e-01	4.935162e+00	-6.754326e-02
4.900049e+02	1.000008e+00	4.889408e-01	4.952891e+00	9.252334e-01
5.000050e+02	9.999999e-01	4.980758e-01	5.035938e+00	-7.485594e-01
5.100051e+02	9.999980e-01	5.335209e-01	5.130850e+00	-2.649662e-01
5.200052e+02	1.000005e+00	4.489225e-01	5.191517e+00	9.822730e-01
5.300053e+02	1.000013e+00	5.330728e-01	5.235442e+00	-6.014482e-01
5.400054e+02	1.000016e+00	5.070561e-01	5.208750e+00	-4.517652e-01
5.500055e+02	1.000011e+00	4.655737e-01	5.108969e+00	9.999280e-01
5.600056e+02	1.000002e+00	5.291322e-01	5.020696e+00	-4.302218e-01
5.700057e+02	9.999978e-01	4.935577e-01	4.955174e+00	-6.204506e-01
5.800058e+02	1.000002e+00	4.983062e-01	4.934846e+00	9.774906e-01
5.900059e+02	1.000011e+00	4.842224e-01	4.983866e+00	-2.417455e-01
6.000060e+02	1.000017e+00	5.359847e-01	5.058711e+00	-7.642589e-01
6.100061e+02	1.000013e+00	4.711178e-01	5.156430e+00	9.158604e-01
6.200062e+02	1.000005e+00	4.926140e-01	5.234347e+00	-4.357632e-02
6.300063e+02	9.999975e-01	5.431007e-01	5.220875e+00	-8.774239e-01
6.400064e+02	1.000000e+00	4.523117e-01	5.164167e+00	8.175085e-01
6.500065e+02	1.000008e+00	5.214228e-01	5.090224e+00	1.563400e-01
6.600066e+02	1.000016e+00	5.056483e-01	4.991416e+00	-9.554084e-01
6.700067e+02	1.000015e+00	4.930097e-01	4.937007e+00	6.863784e-01
6.800068e+02	1.000008e+00	4.891028e-01	4.944482e+00	3.499879e-01
6.900069e+02	9.999995e-01	5.173697e-01	5.003268e+00	-9.950854e-01
7.000070e+02	9.999984e-01	5.053976e-01	5.111029e+00	5.277278e-01
7.100071e+02	1.000005e+00	4.597607e-01	5.188938e+00	5.296029e-01
7.200072e+02	1.000014e+00	5.530698e-01	5.217946e+00	-9.948643e-01
7.300073e+02	1.000016e+00	4.703351e-01	5.219995e+00	3.479177e-01
7.400074e+02	1.000011e+00	4.911481e-01	5.147462e+00	6.879833e-01
7.500075e+02	1.000001e+00	5.282521e-01	5.037826e+00	-9.547537e-01
7.600076e+02	9.999979e-01	4.828219e-01	4.966493e+00	1.541578e-01
7.700077e+02	1.000002e+00	4.983477e-01	4.933390e+00	8.187788e-01
7.800078e+02	1.000011e+00	4.989752e-01	4.964948e+00	-8.763620e-01
7.900079e+02	1.000017e+00	5.260263e-01	5.046249e+00	-4.578316e-02
8.000080e+02	1.000013e+00	4.559107e-01	5.126472e+00	9.167451e-01
8.100081e+02	1.000005e+00	5.295121e-01	5.211502e+00	-7.628324e-01
8.200082e+02	9.999978e-01	5.104276e-01	5.243082e+00	-2.438884e-01
8.300083e+02	1.000000e+00	4.579346e-01	5.182301e+00	9.779543e-01
8.400084e+02	1.000008e+00	5.401827e-01	5.102336e+00	-6.187167e-01
8.500085e+02	1.000015e+00	4.861398e-01	5.019013e+00	-4.322149e-01
8.600086e+02	1.000015e+00	4.955282e-01	4.945524e+00	9.999520e-01
8.700087e+02	1.000008e+00	4.960694e-01	4.939177e+00	-4.497934e-01
8.800088e+02	9.999993e-01	5.230899e-01	4.983959e+00	-6.032116e-01
8.900089e+02	9.999987e-01	4.782972e-01	5.073175e+00	9.818565e-01
9.000090e+02	1.000004e+00	4.907306e-01	5.180591e+00	-2.628355e-01
9.100091e+02	1.000014e+00	5.447350e-01	5.221766e+00	-7.500223e-01
9.200092e+02	1.000015e+00	4.481833e-01	5.212423e+00	9.243930e-01
9.300093e+02	1.000011e+00	5.247000e-01	5.172797e+00	-6.533910e-02
9.400094e+02	1.000001e+00	5.095226e-01	5.072437e+00	-8.667607e-01
9.500095e+02	9.999979e-01	4.802643e-01	4.977202e+00	8.298658e-01
9.600096e+02	1.000002e+00	5.043155e-01	4.937251e+00	1.347771e-01
9.700097e+02	1.000011e+00	5.085828e-01	4.946904e+00	-9.487460e-01
9.800098e+02	1.000016e+00	5.048754e-01	5.023958e+00	7.020649e-01
9.900099e+02	1.000013e+00	4.648804e-01	5.115886e+00	3.294893e-01
