t	N	x	E	sin(t)
1.000010e+01	1.000003e+00	3.924811e-01	8.886553e+00	5.413585e-01
2.000020e+01	1.000013e+00	5.076666e-01	5.218422e+00	9.103397e-01
3.000030e+01	1.000012e+00	3.726584e-01	8.310678e+00	9.894539e-01
4.000040e+01	1.000008e+00	4.128349e-01	5.947630e+00	7.535099e-01
5.000050e+01	9.999975e-01	5.597989e-01	7.447613e+00	2.776361e-01
6.000060e+01	1.000002e+00	4.340417e-01	7.026624e+00	-2.866415e-01
7.000070e+01	1.000012e+00	6.036873e-01	6.333537e+00	-7.596478e-01
8.000080e+01	1.000017e+00	6.133476e-01	7.982602e+00	-9.907699e-01
9.000090e+01	1.000011e+00	4.942859e-01	5.471311e+00	-9.064148e-01
1.000010e+02	1.000001e+00	6.187210e-01	8.729298e+00	-5.334424e-01
1.100011e+02	9.999988e-01	4.802584e-01	4.979087e+00	9.386652e-03
1.200012e+02	1.000005e+00	4.062068e-01	8.958209e+00	5.492269e-01
1.300013e+02	1.000016e+00	5.063000e-01	5.041184e+00	9.141843e-01
1.400014e+02	1.000010e+00	3.604526e-01	8.577266e+00	9.880506e-01
1.500015e+02	1.000004e+00	4.304131e-01	5.605346e+00	7.473056e-01
1.600016e+02	9.999982e-01	5.502508e-01	7.847082e+00	2.686062e-01
1.700017e+02	1.000005e+00	4.315488e-01	6.602634e+00	-2.956217e-01
1.800018e+02	1.000015e+00	6.184996e-01	6.745968e+00	-7.657188e-01
1.900019e+02	1.000016e+00	5.980927e-01	7.607495e+00	-9.919987e-01
2.000020e+02	1.000007e+00	4.994436e-01	5.788659e+00	-9.024100e-01
2.100021e+02	9.999982e-01	6.269113e-01	8.493366e+00	-5.254793e-01
2.200022e+02	1.000001e+00	4.612984e-01	5.111143e+00	1.877249e-02
2.300023e+02	1.000008e+00	4.218588e-01	8.941122e+00	5.570469e-01
2.400024e+02	1.000016e+00	5.016809e-01	4.947379e+00	9.179485e-01
2.500025e+02	1.000008e+00	3.505478e-01	8.770543e+00	9.865603e-01
2.600026e+02	1.000001e+00	4.483663e-01	5.321831e+00	7.410354e-01
2.700027e+02	1.000001e+00	5.377284e-01	8.207385e+00	2.595528e-01
2.800028e+02	1.000008e+00	4.328513e-01	6.194354e+00	-3.045757e-01
2.900029e+02	1.000017e+00	6.310344e-01	7.166673e+00	-7.717223e-01
3.000030e+02	1.000013e+00	5.822011e-01	7.201993e+00	-9.931400e-01
3.100031e+02	1.000003e+00	5.076193e-01	6.156468e+00	-8.983258e-01
3.200032e+02	9.999967e-01	6.317208e-01	8.189192e+00	-5.174702e-01
3.300033e+02	1.000005e+00	4.438567e-01	5.324749e+00	2.815638e-02
3.400034e+02	1.000011e+00	4.387772e-01	8.836057e+00	5.648175e-01
3.500035e+02	1.000015e+00	4.939898e-01	4.941125e+00	9.216316e-01
3.600036e+02	1.000006e+00	3.433384e-01	8.881951e+00	9.849832e-01
3.700037e+02	9.999986e-01	4.659976e-01	5.109651e+00	7.347002e-01
3.800038e+02	1.000004e+00	5.227720e-01	8.512628e+00	2.504768e-01
3.900039e+02	1.000011e+00	4.379117e-01	5.819782e+00	-3.135025e-01
4.000040e+02	1.000017e+00	6.408187e-01	7.577040e+00	-7.776575e-01
4.100041e+02	1.000009e+00	5.663124e-01	6.784049e+00	-9.941938e-01
4.200042e+02	1.000000e+00	5.184740e-01	6.558493e+00	-8.941626e-01
4.300043e+02	9.999973e-01	6.329177e-01	7.830207e+00	-5.094156e-01
4.400044e+02	1.000008e+00	4.286231e-01	5.610480e+00	3.753763e-02
4.500045e+02	1.000014e+00	4.562406e-01	8.647659e+00	5.725383e-01
4.600046e+02	1.000012e+00	4.835275e-01	5.022667e+00	9.252334e-01
4.700047e+02	1.000004e+00	3.391265e-01	8.906550e+00	9.833193e-01
4.800048e+02	9.999980e-01	4.826106e-01	4.978229e+00	7.283003e-01
4.900049e+02	1.000008e+00	5.060149e-01	8.749341e+00	2.413787e-01
5.000050e+02	1.000014e+00	4.465548e-01	5.495427e+00	-3.224017e-01
5.100051e+02	1.000015e+00	6.474896e-01	7.958920e+00	-7.835243e-01
5.200052e+02	1.000005e+00	5.510528e-01	6.372162e+00	-9.951600e-01
5.300053e+02	9.999983e-01	5.315725e-01	6.976970e+00	-8.899206e-01
5.400054e+02	9.999999e-01	6.304177e-01	7.432258e+00	-5.013161e-01
5.500055e+02	1.000011e+00	4.161815e-01	5.955731e+00	4.691558e-02
5.600056e+02	1.000015e+00	4.735165e-01	8.384248e+00	5.802086e-01
5.700057e+02	1.000008e+00	4.707131e-01	5.188368e+00	9.287538e-01
5.800058e+02	1.000002e+00	3.380813e-01	8.843247e+00	9.815687e-01
5.900059e+02	9.999992e-01	4.975509e-01	4.933414e+00	7.218363e-01
6.000060e+02	1.000011e+00	4.881780e-01	8.907080e+00	2.322594e-01
6.100061e+02	1.000016e+00	4.584455e-01	5.235580e+00	-3.312726e-01
6.200062e+02	1.000012e+00	6.508058e-01	8.295427e+00	-7.893220e-01
6.300063e+02	1.000001e+00	5.370374e-01	5.984561e+00	-9.960385e-01
6.400064e+02	9.999977e-01	5.463806e-01	7.393407e+00	-8.856002e-01
6.500065e+02	1.000004e+00	6.242795e-01	7.012915e+00	-4.931725e-01
6.600066e+02	1.000013e+00	4.070170e-01	6.345274e+00	5.628939e-02
6.700067e+02	1.000015e+00	4.898796e-01	8.057455e+00	5.878278e-01
6.800068e+02	1.000004e+00	4.560440e-01	5.430872e+00	9.321923e-01
6.900069e+02	1.000001e+00	3.402589e-01	8.694842e+00	9.797317e-01
7.000070e+02	1.000002e+00	5.102333e-01	4.977234e+00	7.153086e-01
7.100071e+02	1.000013e+00	4.700140e-01	8.978884e+00	2.231197e-01
7.200072e+02	1.000016e+00	4.731257e-01	5.051680e+00	-3.401142e-01
7.300073e+02	1.000008e+00	6.506715e-01	8.571689e+00	-7.950502e-01
7.400074e+02	9.999987e-01	5.248155e-01	5.638396e+00	-9.968293e-01
7.500075e+02	9.999986e-01	5.622950e-01	7.789398e+00	-8.812018e-01
7.600076e+02	1.000009e+00	6.147230e-01	6.590695e+00	-4.849854e-01
7.700077e+02	1.000014e+00	4.014685e-01	6.761928e+00	6.565824e-02
7.800078e+02	1.000014e+00	5.046409e-01	7.681711e+00	5.953952e-01
7.900079e+02	1.000001e+00	4.401059e-01	5.739425e+00	9.355487e-01
8.000080e+02	1.000001e+00	3.455807e-01	8.467900e+00	9.778083e-01
8.100081e+02	1.000006e+00	5.201518e-01	5.107795e+00	7.087179e-01
8.200082e+02	1.000015e+00	4.523041e-01	8.961577e+00	2.139602e-01
8.300083e+02	1.000014e+00	4.900217e-01	4.951815e+00	-3.489258e-01
8.400084e+02	1.000003e+00	6.471157e-01	8.775498e+00	-8.007083e-01
8.500085e+02	9.999976e-01	5.148769e-01	5.348984e+00	-9.975322e-01
8.600086e+02	1.000001e+00	5.786712e-01	8.147437e+00	-8.767258e-01
8.700087e+02	1.000013e+00	6.020933e-01	6.184246e+00	-4.767556e-01
8.800088e+02	1.000014e+00	3.997324e-01	7.187314e+00	7.502131e-02
8.900089e+02	1.000010e+00	5.171876e-01	7.273605e+00	6.029102e-01
9.000090e+02	9.999995e-01	4.235181e-01	6.100352e+00	9.388227e-01
9.100091e+02	1.000002e+00	3.538454e-01	8.172464e+00	9.757988e-01
