t	N	x	E	sin(t)
7.800078e+02	1.000013e+00	4.579696e-01	5.287106e+00	-6.500697e-01
7.900079e+02	1.000007e+00	5.448424e-01	5.310644e+00	8.618791e-01
8.000080e+02	9.999999e-01	4.554323e-01	5.284271e+00	-9.799581e-01
8.100081e+02	9.999974e-01	5.409963e-01	5.214698e+00	9.914654e-01
8.200082e+02	1.000003e+00	4.658336e-01	5.120314e+00	-8.951496e-01
8.300083e+02	1.000010e+00	5.244152e-01	5.026324e+00	7.014852e-01
8.400084e+02	1.000016e+00	4.876360e-01	4.958153e+00	-4.315334e-01
8.500085e+02	1.000015e+00	4.990049e-01	4.934454e+00	1.146518e-01
8.600086e+02	1.000009e+00	5.145776e-01	4.961911e+00	2.146983e-01
8.700087e+02	1.000002e+00	4.728518e-01	5.033293e+00	-5.206997e-01
8.800088e+02	9.999973e-01	5.376846e-01	5.129382e+00	7.700744e-01
8.900089e+02	1.000001e+00	4.546016e-01	5.224316e+00	-9.357025e-01
9.000090e+02	1.000008e+00	5.497884e-01	5.292575e+00	9.995718e-01
9.100091e+02	1.000014e+00	4.493639e-01	5.315951e+00	-9.547365e-01
9.200092e+02	1.000017e+00	5.480625e-01	5.288390e+00	8.060724e-01
9.300093e+02	1.000011e+00	4.576736e-01	5.217406e+00	-5.697469e-01
9.400094e+02	1.000003e+00	5.340256e-01	5.122079e+00	2.714607e-01
9.500095e+02	9.999986e-01	4.760915e-01	5.027740e+00	5.634715e-02
9.600096e+02	9.999987e-01	5.129649e-01	4.959077e+00	-3.780272e-01
9.700097e+02	1.000005e+00	4.977292e-01	4.933592e+00	6.585963e-01
9.800098e+02	1.000012e+00	4.928224e-01	4.957066e+00	-8.675423e-01
9.900099e+02	1.000017e+00	5.146504e-01	5.022401e+00	9.821419e-01
