t	N	x	E	sin(t)
5.300053e+02	1.000011e+00	4.598110e-01	5.159471e+00	-9.089274e-01
5.400054e+02	1.000016e+00	5.079669e-01	5.033614e+00	-5.881335e-01
5.500055e+02	1.000014e+00	4.803777e-01	4.987625e+00	-1.165285e-01
5.600056e+02	1.000008e+00	5.215121e-01	5.169759e+00	3.849572e-01
5.700057e+02	9.999998e-01	5.065982e-01	4.949554e+00	7.877309e-01
5.800058e+02	9.999975e-01	5.251436e-01	5.107516e+00	9.885119e-01
5.900059e+02	1.000002e+00	5.187599e-01	5.100720e+00	9.358154e-01
6.000060e+02	1.000010e+00	5.087075e-01	4.951400e+00	6.431539e-01
6.100061e+02	1.000016e+00	5.128888e-01	5.167509e+00	1.855727e-01
6.200062e+02	1.000015e+00	4.801466e-01	4.987031e+00	-3.195936e-01
6.300063e+02	1.000009e+00	5.017222e-01	5.038498e+00	-7.428087e-01
6.400064e+02	1.000002e+00	4.605257e-01	5.158253e+00	-9.755503e-01
6.500065e+02	9.999977e-01	5.019016e-01	4.933011e+00	-9.581380e-01
6.600066e+02	1.000001e+00	4.633370e-01	5.154055e+00	-6.950366e-01
6.700067e+02	1.000008e+00	5.173513e-01	5.033511e+00	-2.537117e-01
6.800068e+02	1.000015e+00	4.837425e-01	4.984551e+00	2.526709e-01
6.900069e+02	1.000016e+00	5.334399e-01	5.177348e+00	6.942627e-01
7.000070e+02	1.000011e+00	5.032376e-01	4.948169e+00	9.578294e-01
7.100071e+02	1.000003e+00	5.326429e-01	5.111551e+00	9.757862e-01
7.200072e+02	9.999978e-01	5.065462e-01	5.093879e+00	7.435286e-01
7.300073e+02	9.999993e-01	5.105292e-01	4.950539e+00	3.206129e-01
7.400074e+02	1.000007e+00	4.971580e-01	5.166602e+00	-1.845155e-01
7.500075e+02	1.000013e+00	4.811882e-01	4.989590e+00	-6.423297e-01
7.600076e+02	1.000016e+00	4.910618e-01	5.043771e+00	-9.354356e-01
7.700077e+02	1.000012e+00	4.657647e-01	5.155584e+00	-9.886740e-01
7.800078e+02	1.000005e+00	5.013908e-01	4.933563e+00	-7.883932e-01
7.900079e+02	9.999991e-01	4.719359e-01	5.146765e+00	-3.859500e-01
8.000080e+02	9.999982e-01	5.243112e-01	5.036928e+00	1.154599e-01
8.100081e+02	1.000004e+00	4.893753e-01	4.983570e+00	5.872631e-01
8.200082e+02	1.000012e+00	5.407365e-01	5.184294e+00	9.084783e-01
8.300083e+02	1.000016e+00	4.994712e-01	4.946078e+00	9.967385e-01
8.400084e+02	1.000014e+00	5.356442e-01	5.110845e+00	8.294116e-01
8.500085e+02	1.000006e+00	4.934650e-01	5.089632e+00	4.494041e-01
8.600086e+02	9.999994e-01	5.109082e-01	4.948734e+00	-4.584100e-02
8.700087e+02	9.999984e-01	4.818090e-01	5.171317e+00	-5.293314e-01
8.800088e+02	1.000003e+00	4.848152e-01	4.989743e+00	-8.770889e-01
8.900089e+02	1.000011e+00	4.815985e-01	5.049324e+00	-9.999403e-01
9.000090e+02	1.000015e+00	4.757202e-01	5.148748e+00	-8.663836e-01
9.100091e+02	1.000015e+00	5.006551e-01	4.934176e+00	-5.106659e-01
9.200092e+02	1.000009e+00	4.844286e-01	5.141616e+00	-2.400151e-02
9.300093e+02	1.000001e+00	5.278984e-01	5.041862e+00	4.688174e-01
9.400094e+02	9.999977e-01	4.965194e-01	4.985409e+00	8.414206e-01
9.500095e+02	1.000001e+00	5.423954e-01	5.186870e+00	9.982639e-01
9.600096e+02	1.000009e+00	4.958175e-01	4.944298e+00	8.991289e-01
9.700097e+02	1.000016e+00	5.337211e-01	5.105926e+00	5.694363e-01
9.800098e+02	1.000015e+00	4.813142e-01	5.090023e+00	9.372692e-02
9.900099e+02	1.000010e+00	5.097741e-01	4.947040e+00	-4.060163e-01
