t	N	x	E	sin(t)
2.460008e+03	9.999979e-01	4.860589e-01	5.017022e+00	7.553683e-01
2.490008e+03	1.000013e+00	5.121766e-01	5.046145e+00	-8.094898e-01
2.520008e+03	1.000007e+00	4.907939e-01	5.079469e+00	8.574788e-01
2.550009e+03	1.000000e+00	5.050774e-01	5.116863e+00	-8.989717e-01
2.580009e+03	1.000016e+00	5.001488e-01	5.158146e+00	9.336541e-01
2.610009e+03	1.000001e+00	4.936836e-01	5.202862e+00	-9.612633e-01
2.640009e+03	1.000008e+00	5.133209e-01	5.250743e+00	9.815902e-01
2.670009e+03	1.000013e+00	4.790447e-01	5.301275e+00	-9.944807e-01
2.700009e+03	9.999975e-01	5.290374e-01	5.353914e+00	9.998372e-01
2.730009e+03	1.000013e+00	4.626952e-01	5.408258e+00	-9.976191e-01
2.760009e+03	1.000005e+00	5.455476e-01	5.463607e+00	9.878431e-01
2.790009e+03	1.000002e+00	4.464916e-01	5.519446e+00	-9.705835e-01
2.820009e+03	1.000017e+00	5.609431e-01	5.575255e+00	9.459709e-01
2.850010e+03	1.000001e+00	4.324295e-01	5.630384e+00	-9.141918e-01
2.880010e+03	1.000009e+00	5.732267e-01	5.684465e+00	8.754869e-01
2.910010e+03	1.000012e+00	4.223239e-01	5.736973e+00	-8.301495e-01
2.940010e+03	9.999971e-01	5.807540e-01	5.787516e+00	7.785230e-01
2.970010e+03	1.000014e+00	4.177025e-01	5.835917e+00	-7.209985e-01
