t	N	x	E	sin(t)
8.600086e+02	1.000010e+00	5.214371e-01	6.762797e+00	-6.653484e-01
8.700087e+02	1.000012e+00	3.969828e-01	6.323864e+00	-4.944867e-01
8.800088e+02	1.000016e+00	5.292972e-01	8.166986e+00	-3.017503e-01
8.900089e+02	1.000015e+00	4.556144e-01	5.170233e+00	-9.566524e-02
9.000090e+02	1.000008e+00	5.279709e-01	8.868539e+00	1.146518e-01
9.100091e+02	1.000004e+00	5.240808e-01	5.011727e+00	3.198969e-01
9.200092e+02	9.999991e-01	5.229511e-01	8.474430e+00	5.109907e-01
9.300093e+02	9.999969e-01	5.839893e-01	5.935662e+00	6.794796e-01
9.400094e+02	1.000001e+00	5.200004e-01	7.206721e+00	8.179102e-01
9.500095e+02	1.000006e+00	6.236089e-01	7.421045e+00	9.201587e-01
9.600096e+02	1.000012e+00	5.163542e-01	5.773435e+00	9.817018e-01
9.700097e+02	1.000016e+00	6.433086e-01	8.637698e+00	9.998172e-01
9.800098e+02	1.000016e+00	5.032280e-01	4.970447e+00	9.737034e-01
9.900099e+02	1.000013e+00	6.482712e-01	8.909062e+00	9.045155e-01
