0.000000e+00	9.091609e-03	3.625452e-02	8.115437e-02	1.432386e-01	2.217437e-01	3.157049e-01	4.239690e-01	5.452093e-01	6.779426e-01	8.205491e-01	9.712928e-01	1.128345e+00	1.289806e+00	1.453732e+00	1.618158e+00	1.781126e+00	1.940704e+00	2.095018e+00	2.242269e+00	2.380759e+00	2.508909e+00	2.625282e+00	2.728594e+00	2.817736e+00	2.891779e+00	2.949989e+00	2.991832e+00	3.016976e+00	3.025297e+00	3.016874e+00	2.991987e+00	2.951107e+00	2.894889e+00	2.824162e+00	2.739910e+00	2.643261e+00	2.535466e+00	2.417881e+00	2.291949e+00	2.159174e+00	2.021104e+00	1.879306e+00	1.735346e+00	1.590769e+00	1.447075e+00	1.305702e+00	1.168007e+00	1.035249e+00	9.085771e-01	7.890119e-01	6.774401e-01	5.746031e-01	4.810920e-01	3.973435e-01	3.236385e-01	2.601034e-01	2.067132e-01	1.632976e-01	1.295485e-01	1.050296e-01	8.918828e-02	8.136830e-02	8.082432e-02	8.673729e-02	9.823061e-02	1.143869e-01	1.342649e-01	1.569162e-01	1.814022e-01	2.068096e-01	2.322657e-01	2.569523e-01	2.801185e-01	3.010917e-01	3.192870e-01	3.342154e-01	3.454888e-01	3.528245e-01	3.560465e-01	3.550856e-01	3.499769e-01	3.408560e-01	3.279530e-01	3.115848e-01	2.921463e-01	2.700997e-01	2.459632e-01	2.202988e-01	1.936988e-01	1.667728e-01	1.401340e-01	1.143855e-01	9.010799e-02	6.784634e-02	4.809868e-02	3.130560e-02	1.784090e-02	8.003778e-03	2.012529e-03	1.079395e-10	
0.000000e+00	8.856342e-03	3.529051e-02	7.890015e-02	1.390220e-01	2.147422e-01	3.049112e-01	4.081612e-01	5.229280e-01	6.474752e-01	7.799213e-01	9.182689e-01	1.060436e+00	1.204286e+00	1.347664e+00	1.488428e+00	1.624480e+00	1.753802e+00	1.874483e+00	1.984747e+00	2.082983e+00	2.167770e+00	2.237889e+00	2.292353e+00	2.330409e+00	2.351558e+00	2.355555e+00	2.342414e+00	2.312404e+00	2.266047e+00	2.204105e+00	2.127567e+00	2.037635e+00	1.935700e+00	1.823324e+00	1.702211e+00	1.574181e+00	1.441141e+00	1.305055e+00	1.167915e+00	1.031705e+00	8.983776e-01	7.698176e-01	6.478170e-01	5.340472e-01	4.300337e-01	3.371341e-01	2.565184e-01	1.891522e-01	1.357839e-01	9.693453e-02	7.289215e-02	6.370903e-02	6.920325e-02	8.896366e-02	1.223585e-01	1.685472e-01	2.264959e-01	2.949955e-01	3.726820e-01	4.580602e-01	5.495281e-01	6.454038e-01	7.439527e-01	8.434159e-01	9.420382e-01	1.038097e+00	1.129928e+00	1.215955e+00	1.294708e+00	1.364856e+00	1.425216e+00	1.474780e+00	1.512727e+00	1.538432e+00	1.551482e+00	1.551672e+00	1.539015e+00	1.513738e+00	1.476275e+00	1.427262e+00	1.367522e+00	1.298054e+00	1.220016e+00	1.134702e+00	1.043525e+00	9.479900e-01	8.496697e-01	7.501811e-01	6.511568e-01	5.542193e-01	4.609548e-01	3.728871e-01	2.914537e-01	2.179822e-01	1.536691e-01	9.956106e-02	5.653780e-02	2.529834e-02	6.349906e-03	1.079395e-10	
0.000000e+00	1.867001e-03	7.451317e-03	1.670311e-02	2.954007e-02	4.584866e-02	6.548574e-02	8.828077e-02	1.140383e-01	1.425410e-01	1.735527e-01	2.068224e-01	2.420873e-01	2.790774e-01	3.175192e-01	3.571397e-01	3.976703e-01	4.388507e-01	4.804329e-01	5.221841e-01	5.638900e-01	6.053578e-01	6.464183e-01	6.869277e-01	7.267692e-01	7.658541e-01	8.041216e-01	8.415389e-01	8.781009e-01	9.138280e-01	9.487652e-01	9.829794e-01	1.016557e+00	1.049599e+00	1.082222e+00	1.114548e+00	1.146707e+00	1.178827e+00	1.211034e+00	1.243445e+00	1.276165e+00	1.309283e+00	1.342867e+00	1.376962e+00	1.411585e+00	1.446724e+00	1.482334e+00	1.518335e+00	1.554615e+00	1.591023e+00	1.627374e+00	1.663446e+00	1.698987e+00	1.733711e+00	1.767303e+00	1.799425e+00	1.829717e+00	1.857802e+00	1.883291e+00	1.905789e+00	1.924903e+00	1.940242e+00	1.951431e+00	1.958110e+00	1.959946e+00	1.956635e+00	1.947912e+00	1.933554e+00	1.913385e+00	1.887281e+00	1.855178e+00	1.817070e+00	1.773014e+00	1.723133e+00	1.667616e+00	1.606720e+00	1.540767e+00	1.470143e+00	1.395297e+00	1.316737e+00	1.235025e+00	1.150772e+00	1.064635e+00	9.773060e-01	8.895081e-01	8.019866e-01	7.155012e-01	6.308173e-01	5.486977e-01	4.698934e-01	3.951348e-01	3.251236e-01	2.605237e-01	2.019537e-01	1.499788e-01	1.051046e-01	6.776982e-02	3.834176e-02	1.711101e-02	4.287959e-03	1.079395e-10	
0.000000e+00	3.176107e-03	1.267196e-02	2.839069e-02	5.017248e-02	7.779692e-02	1.109862e-01	1.494089e-01	1.926850e-01	2.403906e-01	2.920646e-01	3.472141e-01	4.053217e-01	4.658525e-01	5.282606e-01	5.919968e-01	6.565157e-01	7.212822e-01	7.857785e-01	8.495100e-01	9.120116e-01	9.728526e-01	1.031641e+00	1.088029e+00	1.141713e+00	1.192440e+00	1.240006e+00	1.284258e+00	1.325094e+00	1.362464e+00	1.396364e+00	1.426836e+00	1.453966e+00	1.477880e+00	1.498739e+00	1.516731e+00	1.532074e+00	1.545002e+00	1.555765e+00	1.564619e+00	1.571826e+00	1.577641e+00	1.582314e+00	1.586076e+00	1.589144e+00	1.591709e+00	1.593935e+00	1.595956e+00	1.597872e+00	1.599750e+00	1.601616e+00	1.603463e+00	1.605244e+00	1.606878e+00	1.608248e+00	1.609205e+00	1.609572e+00	1.609145e+00	1.607698e+00	1.604987e+00	1.600758e+00	1.594749e+00	1.586696e+00	1.576338e+00	1.563425e+00	1.547722e+00	1.529013e+00	1.507109e+00	1.481851e+00	1.453115e+00	1.420815e+00	1.384908e+00	1.345394e+00	1.302322e+00	1.255789e+00	1.205939e+00	1.152968e+00	1.097118e+00	1.038678e+00	9.779807e-01	9.154014e-01	8.513521e-01	7.862783e-01	7.206543e-01	6.549777e-01	5.897638e-01	5.255395e-01	4.628374e-01	4.021890e-01	3.441187e-01	2.891368e-01	2.377339e-01	1.903743e-01	1.474904e-01	1.094775e-01	7.668859e-02	4.942999e-02	2.795768e-02	1.247403e-02	3.125324e-03	1.079395e-10	
0.000000e+00	7.048807e-03	2.808610e-02	6.278601e-02	1.106107e-01	1.708185e-01	2.424749e-01	3.244671e-01	4.155208e-01	5.142196e-01	6.190273e-01	7.283113e-01	8.403676e-01	9.534478e-01	1.065786e+00	1.175626e+00	1.281250e+00	1.381004e+00	1.473324e+00	1.556763e+00	1.630010e+00	1.691916e+00	1.741507e+00	1.778003e+00	1.800832e+00	1.809636e+00	1.804281e+00	1.784855e+00	1.751673e+00	1.705270e+00	1.646392e+00	1.575988e+00	1.495193e+00	1.405313e+00	1.307803e+00	1.204246e+00	1.096327e+00	9.858105e-01	8.745065e-01	7.642478e-01	6.568583e-01	5.541243e-01	4.577666e-01	3.694123e-01	2.905688e-01	2.225993e-01	1.667004e-01	1.238822e-01	9.495163e-02	8.049828e-02	8.088415e-02	9.623667e-02	1.264455e-01	1.711630e-01	2.298087e-01	3.015771e-01	3.854494e-01	4.802085e-01	5.844575e-01	6.966406e-01	8.150672e-01	9.379381e-01	1.063373e+00	1.189441e+00	1.314189e+00	1.435676e+00	1.551998e+00	1.661326e+00	1.761930e+00	1.852206e+00	1.930709e+00	1.996167e+00	2.047511e+00	2.083885e+00	2.104668e+00	2.109478e+00	2.098184e+00	2.070906e+00	2.028016e+00	1.970132e+00	1.898110e+00	1.813031e+00	1.716182e+00	1.609043e+00	1.493256e+00	1.370607e+00	1.242993e+00	1.112392e+00	9.808360e-01	8.503764e-01	7.230510e-01	6.008524e-01	4.856959e-01	3.793895e-01	2.836040e-01	1.998471e-01	1.294381e-01	7.348769e-02	3.287888e-02	8.253216e-03	1.079395e-10	
0.000000e+00	2.674307e-03	1.064680e-02	2.376724e-02	4.178853e-02	6.437160e-02	9.109204e-02	1.214484e-01	1.548720e-01	1.907382e-01	2.283785e-01	2.670936e-01	3.061678e-01	3.448825e-01	3.825313e-01	4.184338e-01	4.519496e-01	4.824917e-01	5.095389e-01	5.326471e-01	5.514588e-01	5.657122e-01	5.752477e-01	5.800127e-01	5.800647e-01	5.755724e-01	5.668147e-01	5.541774e-01	5.381486e-01	5.193113e-01	4.983348e-01	4.759639e-01	4.530073e-01	4.303236e-01	4.088074e-01	3.893732e-01	3.729396e-01	3.604127e-01	3.526699e-01	3.505427e-01	3.548014e-01	3.661396e-01	3.851596e-01	4.123599e-01	4.481231e-01	4.927064e-01	5.462333e-01	6.086872e-01	6.799083e-01	7.595910e-01	8.472852e-01	9.423985e-01	1.044202e+00	1.151837e+00	1.264326e+00	1.380582e+00	1.499424e+00	1.619590e+00	1.739757e+00	1.858555e+00	1.974588e+00	2.086453e+00	2.192761e+00	2.292156e+00	2.383334e+00	2.465064e+00	2.536207e+00	2.595731e+00	2.642732e+00	2.676444e+00	2.696254e+00	2.701713e+00	2.692544e+00	2.668650e+00	2.630117e+00	2.577214e+00	2.510395e+00	2.430292e+00	2.337713e+00	2.233629e+00	2.119165e+00	1.995588e+00	1.864290e+00	1.726772e+00	1.584623e+00	1.439506e+00	1.293130e+00	1.147232e+00	1.003554e+00	8.638211e-01	7.297181e-01	6.028682e-01	4.848120e-01	3.769870e-01	2.807094e-01	1.971565e-01	1.273516e-01	7.215053e-02	3.223048e-02	8.081488e-03	1.079395e-10	
0.000000e+00	1.776319e-03	7.099418e-03	1.595172e-02	2.830393e-02	4.411514e-02	6.333282e-02	8.589305e-02	1.117205e-01	1.407289e-01	1.728209e-01	2.078884e-01	2.458132e-01	2.864668e-01	3.297109e-01	3.753981e-01	4.233718e-01	4.734670e-01	5.255106e-01	5.793219e-01	6.347133e-01	6.914906e-01	7.494537e-01	8.083973e-01	8.681115e-01	9.283823e-01	9.889925e-01	1.049722e+00	1.110350e+00	1.170652e+00	1.230406e+00	1.289389e+00	1.347380e+00	1.404159e+00	1.459508e+00	1.513216e+00	1.565073e+00	1.614876e+00	1.662427e+00	1.707536e+00	1.750021e+00	1.789707e+00	1.826429e+00	1.860031e+00	1.890370e+00	1.917312e+00	1.940737e+00	1.960536e+00	1.976615e+00	1.988892e+00	1.997301e+00	2.001790e+00	2.002322e+00	1.998876e+00	1.991448e+00	1.980047e+00	1.964702e+00	1.945454e+00	1.922366e+00	1.895511e+00	1.864984e+00	1.830892e+00	1.793359e+00	1.752525e+00	1.708544e+00	1.661585e+00	1.611830e+00	1.559476e+00	1.504732e+00	1.447816e+00	1.388960e+00	1.328406e+00	1.266403e+00	1.203208e+00	1.139087e+00	1.074309e+00	1.009149e+00	9.438854e-01	8.787980e-01	8.141675e-01	7.502739e-01	6.873956e-01	6.258077e-01	5.657809e-01	5.075798e-01	4.514624e-01	3.976782e-01	3.464669e-01	2.980580e-01	2.526686e-01	2.105033e-01	1.717522e-01	1.365910e-01	1.051790e-01	7.765911e-02	5.415678e-02	3.477927e-02	1.961519e-02	8.733987e-03	2.185569e-03	1.079395e-10	
0.000000e+00	9.539535e-03	3.803845e-02	8.513928e-02	1.502516e-01	2.325598e-01	3.310341e-01	4.444443e-01	5.713761e-01	7.102498e-01	8.593415e-01	1.016806e+00	1.180699e+00	1.349008e+00	1.519673e+00	1.690614e+00	1.859762e+00	2.025081e+00	2.184598e+00	2.336423e+00	2.478777e+00	2.610011e+00	2.728630e+00	2.833303e+00	2.922888e+00	2.996436e+00	3.053206e+00	3.092670e+00	3.114517e+00	3.118653e+00	3.105202e+00	3.074497e+00	3.027073e+00	2.963661e+00	2.885167e+00	2.792663e+00	2.687368e+00	2.570628e+00	2.443895e+00	2.308708e+00	2.166667e+00	2.019414e+00	1.868605e+00	1.715892e+00	1.562898e+00	1.411196e+00	1.262288e+00	1.117589e+00	9.784057e-01	8.459256e-01	7.212007e-01	6.051379e-01	4.984910e-01	4.018542e-01	3.156590e-01	2.401736e-01	1.755042e-01	1.215992e-01	7.825589e-02	4.512865e-02	2.173983e-02	7.491929e-03	1.681560e-03	3.514637e-03	1.212260e-02	2.657939e-02	4.591887e-02	6.915241e-02	9.528635e-02	1.233390e-01	1.523572e-01	1.814314e-01	2.097100e-01	2.364125e-01	2.608403e-01	2.823864e-01	3.005430e-01	3.149072e-01	3.251844e-01	3.311901e-01	3.328495e-01	3.301945e-01	3.233599e-01	3.125768e-01	2.981649e-01	2.805231e-01	2.601185e-01	2.374753e-01	2.131614e-01	1.877757e-01	1.619341e-01	1.362560e-01	1.113506e-01	8.780381e-02	6.616559e-02	4.693831e-02	3.056623e-02	1.742612e-02	7.819453e-03	1.966150e-03	1.079395e-10	
0.000000e+00	9.329762e-03	3.718206e-02	8.314809e-02	1.465535e-01	2.264687e-01	3.217230e-01	4.309222e-01	5.524697e-01	6.845908e-01	8.253588e-01	9.727244e-01	1.124546e+00	1.278623e+00	1.432726e+00	1.584631e+00	1.732154e+00	1.873182e+00	2.005701e+00	2.127831e+00	2.237850e+00	2.334216e+00	2.415595e+00	2.480876e+00	2.529183e+00	2.559895e+00	2.572646e+00	2.567330e+00	2.544105e+00	2.503384e+00	2.445828e+00	2.372337e+00	2.284030e+00	2.182231e+00	2.068443e+00	1.944329e+00	1.811681e+00	1.672393e+00	1.528434e+00	1.381815e+00	1.234559e+00	1.088669e+00	9.461013e-01	8.087326e-01	6.783343e-01	5.565461e-01	4.448527e-01	3.445625e-01	2.567901e-01	1.824408e-01	1.221998e-01	7.652383e-02	4.563727e-02	2.953124e-02	2.796688e-02	4.048191e-02	6.640080e-02	1.048481e-01	1.547649e-01	2.149278e-01	2.839709e-01	3.604087e-01	4.426624e-01	5.290853e-01	6.179912e-01	7.076816e-01	7.964735e-01	8.827267e-01	9.648700e-01	1.041426e+00	1.111035e+00	1.172474e+00	1.224680e+00	1.266758e+00	1.298004e+00	1.317906e+00	1.326156e+00	1.322652e+00	1.307497e+00	1.280996e+00	1.243651e+00	1.196146e+00	1.139341e+00	1.074251e+00	1.002031e+00	9.239529e-01	8.413857e-01	7.557710e-01	6.685980e-01	5.813784e-01	4.956208e-01	4.128048e-01	3.343567e-01	2.616248e-01	1.958574e-01	1.381817e-01	8.958521e-02	5.089894e-02	2.278405e-02	5.720648e-03	1.079395e-10	
0.000000e+00	8.745398e-04	3.491896e-03	7.833420e-03	1.386851e-02	2.155535e-02	3.084191e-02	4.166724e-02	5.396295e-02	6.765494e-02	8.266528e-02	9.891416e-02	1.163220e-01	1.348117e-01	1.543103e-01	1.747517e-01	1.960778e-01	2.182412e-01	2.412056e-01	2.649485e-01	2.894609e-01	3.147491e-01	3.408344e-01	3.677535e-01	3.955580e-01	4.243136e-01	4.540990e-01	4.850043e-01	5.171294e-01	5.505810e-01	5.854710e-01	6.219125e-01	6.600176e-01	6.998934e-01	7.416387e-01	7.853405e-01	8.310703e-01	8.788802e-01	9.287998e-01	9.808328e-01	1.034953e+00	1.091104e+00	1.149193e+00	1.209091e+00	1.270633e+00	1.333613e+00	1.397784e+00	1.462864e+00	1.528529e+00	1.594418e+00	1.660136e+00	1.725255e+00	1.789316e+00	1.851838e+00	1.912316e+00	1.970232e+00	2.025056e+00	2.076255e+00	2.123297e+00	2.165660e+00	2.202836e+00	2.234339e+00	2.259715e+00	2.278543e+00	2.290446e+00	2.295096e+00	2.292218e+00	2.281600e+00	2.263092e+00	2.236617e+00	2.202167e+00	2.159814e+00	2.109703e+00	2.052061e+00	1.987192e+00	1.915478e+00	1.837376e+00	1.753418e+00	1.664203e+00	1.570396e+00	1.472720e+00	1.371950e+00	1.268908e+00	1.164453e+00	1.059471e+00	9.548703e-01	8.515695e-01	7.504878e-01	6.525357e-01	5.586056e-01	4.695614e-01	3.862292e-01	3.093883e-01	2.397621e-01	1.780100e-01	1.247201e-01	8.040211e-02	4.548158e-02	2.029490e-02	5.085317e-03	1.079395e-10	
